single point
94c471l5i 0.0313933 1.0 0.0
95c471l5i 0.00298122 1.0 0.0
97c471l5i 0.00497084 1.0 0.0
94c472l1i 0.07537688 1.0 0.0
95c472l1i 0.00572644 1.0 0.0
97c529l1i 0.00809874 1.0 0.0
97c529l5i 0.00622354 1.0 0.0
97c530l1i 0.01160241 1.0 0.0
97c530l5i 0.00749397 1.0 0.0
97c532l1i 0.00260817 1.0 0.0
97c532l4i 0.0025169 1.0 0.0
97c532l5i 0.00442312 1.0 0.0
97c533l1i 0.00357914 1.0 0.0
97c533l4i 0.002731 1.0 0.0
97c533l5i 0.00323805 1.0 0.0
97c534l1i 0.00510517 1.0 0.0
97c534l4i 0.00420882 1.0 0.0
97c534l5i 0.0050083 1.0 0.0
97c535l1i 0.00340345 1.0 0.0
97c535l4i 0.00280588 1.0 0.0
97c535l5i 0.00333886 1.0 0.0
94c536l1i 0.01521978 1.0 0.0
97c536l1i 0.00240991 1.0 0.0
94c536l5i 0.01493097 1.0 0.0
97c536l5i 0.00236418 1.0 0.0
94c537l1i 0.03613526 1.0 0.0
95c537l1i 0.00274522 1.0 0.0
97c537l1i 0.00228867 1.0 0.0
94c537l5i 0.03924162 1.0 0.0
95c537l5i 0.00298122 1.0 0.0
97c537l5i 0.00248542 1.0 0.0
94c538l1i 0.02201053 1.0 0.0
95c538l1i 0.00167216 1.0 0.0
94c538l4i 0.01660434 1.0 0.0
95c538l4i 0.00126144 1.0 0.0
94c538l5i 0.03676202 1.0 0.0
95c538l5i 0.00279284 1.0 0.0
97c593l1i 0.00954819 1.0 0.0
97c594l1i 0.01139354 1.0 0.0
102c594l1i 0.00458972 1.0 0.0
97c594l5i 0.00292874 1.0 0.0
102c594l5i 0.0011798 1.0 0.0
97c595l1i 0.00773095 1.0 0.0
102c595l1i 0.0031143 1.0 0.0
97c595l5i 0.00659133 1.0 0.0
102c595l5i 0.00265522 1.0 0.0
97c596l1i 0.00287401 1.0 0.0
102c596l1i 0.00347326 1.0 0.0
97c596l5i 0.00190009 1.0 0.0
102c596l5i 0.00229626 1.0 0.0
97c597l1i 0.00045068 1.0 0.0
97c597l4i 0.0018807 1.0 0.0
97c597l5i 0.00244271 1.0 0.0
97c598l1i 0.0034732 1.0 0.0
97c598l4i 0.00277403 1.0 0.0
97c598l5i 0.00330096 1.0 0.0
97c599l1i 0.00510517 1.0 0.0
97c599l4i 0.00420882 1.0 0.0
97c599l5i 0.0050083 1.0 0.0
97c600l1i 0.00510517 1.0 0.0
97c600l4i 0.00420882 1.0 0.0
97c600l5i 0.0050083 1.0 0.0
97c601l1i 0.00510517 1.0 0.0
97c601l4i 0.00420882 1.0 0.0
97c601l5i 0.0050083 1.0 0.0
94c602l1i 0.00502751 1.0 0.0
97c602l1i 0.00318424 1.0 0.0
94c602l4i 0.00458816 1.0 0.0
97c602l4i 0.00290597 1.0 0.0
94c602l5i 0.0054597 1.0 0.0
97c602l5i 0.00345797 1.0 0.0
94c603l1i 0.06030151 1.0 0.0
95c603l1i 0.00572644 1.0 0.0
97c603l1i 0.00477409 1.0 0.0
94c604l1i 0.03648606 1.0 0.0
95c604l1i 0.00166312 1.0 0.0
94c604l4i 0.02773554 1.0 0.0
95c604l4i 0.00126425 1.0 0.0
94c604l5i 0.06140653 1.0 0.0
95c604l5i 0.00279906 1.0 0.0
97c658l1i 0.01909637 1.0 0.0
102c658l1i 0.00576952 1.0 0.0
97c659l1i 0.02131089 1.0 0.0
102c659l1i 0.01153904 1.0 0.0
97c660l1i 0.00954819 1.0 0.0
102c660l1i 0.01153904 1.0 0.0
97c661l1i 0.00477409 1.0 0.0
102c661l1i 0.00576952 1.0 0.0
97c662l4i 0.00207211 1.0 0.0
102c662l4i 0.00250415 1.0 0.0
97c662l5i 0.00270199 1.0 0.0
102c662l5i 0.00326536 1.0 0.0
97c663l1i 0.00170172 1.0 0.0
102c663l1i 0.00205654 1.0 0.0
97c663l4i 0.00140294 1.0 0.0
102c663l4i 0.00169546 1.0 0.0
97c663l5i 0.00166943 1.0 0.0
102c663l5i 0.00201752 1.0 0.0
97c664l1i 0.00170172 1.0 0.0
102c664l1i 0.00205654 1.0 0.0
97c664l4i 0.00140294 1.0 0.0
102c664l4i 0.00169546 1.0 0.0
97c664l5i 0.00166943 1.0 0.0
102c664l5i 0.00201752 1.0 0.0
97c665l1i 0.00340345 1.0 0.0
102c665l1i 0.00205654 1.0 0.0
97c665l4i 0.00280588 1.0 0.0
102c665l4i 0.00169546 1.0 0.0
97c665l5i 0.00333886 1.0 0.0
102c665l5i 0.00201752 1.0 0.0
97c666l1i 0.00510517 1.0 0.0
102c666l1i 0.00205654 1.0 0.0
97c666l4i 0.00420882 1.0 0.0
102c666l4i 0.00169546 1.0 0.0
97c666l5i 0.0050083 1.0 0.0
102c666l5i 0.00201752 1.0 0.0
97c667l1i 0.00477636 1.0 0.0
102c667l1i 0.00192409 1.0 0.0
97c667l4i 0.00435896 1.0 0.0
102c667l4i 0.00175594 1.0 0.0
97c667l5i 0.00518696 1.0 0.0
102c667l5i 0.00208949 1.0 0.0
94c668l1i 0.01507538 1.0 0.0
95c668l1i 0.00572644 1.0 0.0
97c668l1i 0.01432228 1.0 0.0
94c669l1i 0.01328198 1.0 0.0
95c669l1i 0.00336347 1.0 0.0
97c669l1i 0.0028041 1.0 0.0
94c669l4i 0.01009653 1.0 0.0
95c669l4i 0.0025568 1.0 0.0
97c669l4i 0.00213159 1.0 0.0
94c669l5i 0.02184762 1.0 0.0
95c669l5i 0.0055326 1.0 0.0
97c669l5i 0.00461249 1.0 0.0
94c670l1i 0.00314712 1.0 0.0
95c670l1i 0.00478178 1.0 0.0
94c670l4i 0.00420955 1.0 0.0
95c670l4i 0.00639605 1.0 0.0
94c670l5i 0.00771871 1.0 0.0
95c670l5i 0.01172793 1.0 0.0
95c671l1i 0.0050426 1.0 0.0
95c671l4i 0.00682542 1.0 0.0
95c671l5i 0.01103774 1.0 0.0
95c672l1i 0.00250378 1.0 0.0
95c672l4i 0.00346858 1.0 0.0
95c672l5i 0.00548052 1.0 0.0
97c723l1i 0.01909637 1.0 0.0
102c723l1i 0.00576952 1.0 0.0
97c724l1i 0.01909637 1.0 0.0
102c724l1i 0.01153904 1.0 0.0
102c725l1i 0.01153904 1.0 0.0
102c726l1i 0.01153904 1.0 0.0
81c727l4i 0.00438416 1.0 0.0
102c727l4i 0.00500831 1.0 0.0
81c727l5i 0.00571685 1.0 0.0
102c727l5i 0.00653073 1.0 0.0
81c728l1i 0.0036005 1.0 0.0
102c728l1i 0.00205654 1.0 0.0
81c728l4i 0.00296833 1.0 0.0
102c728l4i 0.00169546 1.0 0.0
81c728l5i 0.00353218 1.0 0.0
102c728l5i 0.00201752 1.0 0.0
102c729l1i 0.00234318 1.0 0.0
102c729l4i 0.00324527 1.0 0.0
102c729l5i 0.00595059 1.0 0.0
97c730l1i 0.00096945 1.0 0.0
102c730l1i 0.00234318 1.0 0.0
97c730l4i 0.00134268 1.0 0.0
102c730l4i 0.00324527 1.0 0.0
97c730l5i 0.00246196 1.0 0.0
102c730l5i 0.00595059 1.0 0.0
97c731l1i 0.0008933 1.0 0.0
102c731l1i 0.00107956 1.0 0.0
97c731l4i 0.00136955 1.0 0.0
102c731l4i 0.00165511 1.0 0.0
97c731l5i 0.00251124 1.0 0.0
102c731l5i 0.00303485 1.0 0.0
97c732l1i 0.00477636 1.0 0.0
102c732l1i 0.00192409 1.0 0.0
97c732l4i 0.00435896 1.0 0.0
102c732l4i 0.00175594 1.0 0.0
97c732l5i 0.00518696 1.0 0.0
102c732l5i 0.00208949 1.0 0.0
97c733l1i 0.00527244 1.0 0.0
97c733l4i 0.00281576 1.0 0.0
97c733l5i 0.00623409 1.0 0.0
95c734l1i 0.00137715 1.0 0.0
97c734l1i 0.00344437 1.0 0.0
95c734l4i 0.00143321 1.0 0.0
97c734l4i 0.00358457 1.0 0.0
95c734l5i 0.00291608 1.0 0.0
97c734l5i 0.00729334 1.0 0.0
95c735l1i 0.00348853 1.0 0.0
95c735l4i 0.00483156 1.0 0.0
95c735l5i 0.00885923 1.0 0.0
95c736l1i 0.00500756 1.0 0.0
95c736l4i 0.00693716 1.0 0.0
95c736l5i 0.01096104 1.0 0.0
95c737l1i 0.00359575 1.0 0.0
95c737l4i 0.00571284 1.0 0.0
95c737l5i 0.00787073 1.0 0.0
95c738l1i 0.00312171 1.0 0.0
95c738l4i 0.00816902 1.0 0.0
95c738l5i 0.00576212 1.0 0.0
95c738l6i 0.00012647 1.0 0.0
95c739l1i 0.00281331 1.0 0.0
95c739l4i 0.00808035 1.0 0.0
95c739l5i 0.00558516 1.0 0.0
95c739l6i 0.0007005 1.0 0.0
97c788l1i 0.00954819 1.0 0.0
102c788l1i 0.00576952 1.0 0.0
97c789l1i 0.00477409 1.0 0.0
102c789l1i 0.00576952 1.0 0.0
102c790l1i 0.01153904 1.0 0.0
102c791l1i 0.00576952 1.0 0.0
81c792l1i 0.00270996 1.0 0.0
102c792l1i 0.00309577 1.0 0.0
81c792l4i 0.00141814 1.0 0.0
102c792l4i 0.00162004 1.0 0.0
81c792l5i 0.0059729 1.0 0.0
102c792l5i 0.00682323 1.0 0.0
81c793l4i 0.00344239 1.0 0.0
102c793l4i 0.00393246 1.0 0.0
81c793l5i 0.00665862 1.0 0.0
102c793l5i 0.00760657 1.0 0.0
102c794l1i 0.00196754 1.0 0.0
102c794l4i 0.00337783 1.0 0.0
102c794l5i 0.00619366 1.0 0.0
81c795l1i 0.00189005 1.0 0.0
102c795l1i 0.00215912 1.0 0.0
81c795l4i 0.0028977 1.0 0.0
102c795l4i 0.00331022 1.0 0.0
81c795l5i 0.00531327 1.0 0.0
102c795l5i 0.00606969 1.0 0.0
97c796l1i 0.00073147 1.0 0.0
102c796l1i 0.00088399 1.0 0.0
97c796l4i 0.00142666 1.0 0.0
102c796l4i 0.00172413 1.0 0.0
97c796l5i 0.00261596 1.0 0.0
102c796l5i 0.0031614 1.0 0.0
97c797l1i 0.00122856 1.0 0.0
102c797l1i 0.00074236 1.0 0.0
97c797l4i 0.00240212 1.0 0.0
102c797l4i 0.00145149 1.0 0.0
97c797l5i 0.00591751 1.0 0.0
102c797l5i 0.00357567 1.0 0.0
97c798l1i 0.00335707 1.0 0.0
102c798l1i 0.00202852 1.0 0.0
97c798l4i 0.00204014 1.0 0.0
102c798l4i 0.00123276 1.0 0.0
97c798l5i 0.00415098 1.0 0.0
102c798l5i 0.00250824 1.0 0.0
95c799l1i 0.00119544 1.0 0.0
97c799l1i 0.00199327 1.0 0.0
102c799l1i 0.00120444 1.0 0.0
95c799l4i 0.00159901 1.0 0.0
97c799l4i 0.00266617 1.0 0.0
102c799l4i 0.00161104 1.0 0.0
95c799l5i 0.00293198 1.0 0.0
97c799l5i 0.00488875 1.0 0.0
102c799l5i 0.00295404 1.0 0.0
95c800l1i 0.0025213 1.0 0.0
97c800l1i 0.00210199 1.0 0.0
102c800l1i 0.00127013 1.0 0.0
95c800l4i 0.00341271 1.0 0.0
97c800l4i 0.00284515 1.0 0.0
102c800l4i 0.00171919 1.0 0.0
95c800l5i 0.00551887 1.0 0.0
97c800l5i 0.00460104 1.0 0.0
102c800l5i 0.00278019 1.0 0.0
95c801l1i 0.00500756 1.0 0.0
97c801l1i 0.00104369 1.0 0.0
95c801l4i 0.00693716 1.0 0.0
97c801l4i 0.00144587 1.0 0.0
95c801l5i 0.01096104 1.0 0.0
97c801l5i 0.00228454 1.0 0.0
95c802l1i 0.00336418 1.0 0.0
95c802l4i 0.00645129 1.0 0.0
95c802l5i 0.00736385 1.0 0.0
95c803l1i 0.00416228 1.0 0.0
95c803l4i 0.01089203 1.0 0.0
95c803l5i 0.00768283 1.0 0.0
95c803l6i 0.00016863 1.0 0.0
95c804l1i 0.00187554 1.0 0.0
95c804l4i 0.0053869 1.0 0.0
95c804l5i 0.00372344 1.0 0.0
95c804l6i 0.000467 1.0 0.0
95c805l4i 0.0034524 1.0 0.0
95c805l5i 0.00188815 1.0 0.0
95c805l6i 0.00038588 1.0 0.0
95c806l4i 0.00502697 1.0 0.0
95c806l6i 0.00069947 1.0 0.0
95c807l4i 0.01005394 1.0 0.0
95c807l6i 0.00139894 1.0 0.0
95c808l4i 0.01005394 1.0 0.0
95c808l6i 0.00139894 1.0 0.0
95c814l4i 0.01145288 1.0 0.0
102c814l4i 0.00576952 1.0 0.0
97c853l1i 0.00954819 1.0 0.0
102c853l1i 0.00576952 1.0 0.0
102c854l1i 0.00576952 1.0 0.0
102c855l1i 0.01153904 1.0 0.0
102c856l1i 0.01153904 1.0 0.0
81c857l1i 0.00266816 1.0 0.0
102c857l1i 0.00304801 1.0 0.0
81c857l4i 0.00139627 1.0 0.0
102c857l4i 0.00159504 1.0 0.0
81c857l5i 0.00603659 1.0 0.0
102c857l5i 0.00689598 1.0 0.0
81c858l4i 0.00267204 1.0 0.0
102c858l4i 0.00305244 1.0 0.0
81c858l5i 0.00742897 1.0 0.0
102c858l5i 0.0084866 1.0 0.0
81c860l4i 0.00267204 1.0 0.0
102c860l4i 0.00152622 1.0 0.0
81c860l5i 0.00742897 1.0 0.0
102c860l5i 0.0042433 1.0 0.0
81c861l4i 0.00267204 1.0 0.0
102c861l4i 0.00152622 1.0 0.0
81c861l5i 0.00742897 1.0 0.0
102c861l5i 0.0042433 1.0 0.0
81c862l4i 0.00267204 1.0 0.0
97c862l4i 0.0012629 1.0 0.0
102c862l4i 0.00152622 1.0 0.0
81c862l5i 0.00742897 1.0 0.0
97c862l5i 0.00351119 1.0 0.0
102c862l5i 0.0042433 1.0 0.0
97c863l4i 0.0012629 1.0 0.0
102c863l4i 0.00152622 1.0 0.0
97c863l5i 0.00351119 1.0 0.0
102c863l5i 0.0042433 1.0 0.0
97c864l1i 0.00193891 1.0 0.0
102c864l1i 0.00117159 1.0 0.0
97c864l4i 0.00268536 1.0 0.0
102c864l4i 0.00162263 1.0 0.0
97c864l5i 0.00492392 1.0 0.0
102c864l5i 0.00297529 1.0 0.0
95c865l1i 0.00126065 1.0 0.0
97c865l1i 0.00210199 1.0 0.0
102c865l1i 0.00127013 1.0 0.0
95c865l4i 0.00170635 1.0 0.0
97c865l4i 0.00284515 1.0 0.0
102c865l4i 0.00171919 1.0 0.0
95c865l5i 0.00275944 1.0 0.0
97c865l5i 0.00460104 1.0 0.0
102c865l5i 0.00278019 1.0 0.0
95c866l1i 0.00125189 1.0 0.0
96c866l1i 0.00204059 1.0 0.0
97c866l1i 0.00104369 1.0 0.0
102c866l1i 0.00126131 1.0 0.0
95c866l4i 0.00173429 1.0 0.0
96c866l4i 0.00282691 1.0 0.0
97c866l4i 0.00144587 1.0 0.0
102c866l4i 0.00174734 1.0 0.0
95c866l5i 0.00274026 1.0 0.0
96c866l5i 0.00446665 1.0 0.0
97c866l5i 0.00228454 1.0 0.0
102c866l5i 0.00276087 1.0 0.0
95c867l1i 0.00208114 1.0 0.0
96c867l1i 0.00169614 1.0 0.0
97c867l1i 0.00086752 1.0 0.0
95c867l4i 0.00544601 1.0 0.0
96c867l4i 0.00443853 1.0 0.0
97c867l4i 0.00227015 1.0 0.0
95c867l5i 0.00384141 1.0 0.0
96c867l5i 0.00313077 1.0 0.0
97c867l5i 0.00160128 1.0 0.0
95c867l6i 0.00008431 1.0 0.0
96c867l6i 0.00006872 1.0 0.0
97c867l6i 0.00003515 1.0 0.0
95c868l1i 0.00284013 1.0 0.0
95c868l4i 0.00799362 1.0 0.0
95c868l5i 0.0056384 1.0 0.0
95c868l6i 0.00070718 1.0 0.0
95c869l1i 0.00361563 1.0 0.0
95c869l4i 0.0082583 1.0 0.0
95c869l5i 0.00440511 1.0 0.0
95c869l6i 0.00090027 1.0 0.0
95c870l4i 0.00690481 1.0 0.0
95c870l5i 0.00377631 1.0 0.0
95c870l6i 0.00077176 1.0 0.0
95c871l4i 0.01005394 1.0 0.0
95c871l6i 0.00139894 1.0 0.0
95c872l4i 0.00502697 1.0 0.0
95c872l6i 0.00069947 1.0 0.0
95c873l4i 0.01508091 1.0 0.0
95c873l6i 0.00209841 1.0 0.0
95c874l4i 0.01717932 1.0 0.0
95c875l4i 0.01132275 1.0 0.0
95c875l6i 0.00013013 1.0 0.0
95c876l4i 0.00566363 1.0 0.0
95c876l6i 0.00006281 1.0 0.0
95c877l4i 0.00566252 1.0 0.0
95c877l6i 0.00006392 1.0 0.0
95c878l1i 0.00148339 1.0 0.0
96c878l1i 0.00120897 1.0 0.0
102c878l1i 0.00074728 1.0 0.0
95c878l4i 0.00996949 1.0 0.0
96c878l4i 0.00812519 1.0 0.0
102c878l4i 0.00502224 1.0 0.0
95c879l4i 0.01145288 1.0 0.0
96c879l4i 0.00933416 1.0 0.0
102c879l4i 0.00576952 1.0 0.0
93c880l4i 0.00502513 1.0 0.0
101c880l4i 0.00502513 1.0 0.0
102c880l4i 0.00576952 1.0 0.0
97c918l1i 0.00954819 1.0 0.0
102c918l1i 0.00576952 1.0 0.0
102c919l1i 0.01153904 1.0 0.0
102c920l1i 0.01153904 1.0 0.0
102c921l5i 0.01153904 1.0 0.0
81c922l1i 0.00531577 1.0 0.0
102c922l1i 0.00303628 1.0 0.0
81c922l4i 0.00279639 1.0 0.0
102c922l4i 0.00159725 1.0 0.0
81c922l5i 0.01208986 1.0 0.0
102c922l5i 0.00690551 1.0 0.0
81c923l4i 0.00534408 1.0 0.0
102c923l4i 0.00152622 1.0 0.0
81c923l5i 0.01485794 1.0 0.0
102c923l5i 0.0042433 1.0 0.0
102c926l4i 0.00152622 1.0 0.0
102c926l5i 0.0042433 1.0 0.0
81c927l4i 0.00267204 1.0 0.0
102c927l4i 0.00152622 1.0 0.0
81c927l5i 0.00742897 1.0 0.0
102c927l5i 0.0042433 1.0 0.0
102c928l4i 0.00152622 1.0 0.0
102c928l5i 0.0042433 1.0 0.0
93c929l1i 0.00110626 1.0 0.0
101c929l1i 0.00110626 1.0 0.0
102c929l1i 0.00127013 1.0 0.0
93c929l4i 0.00149738 1.0 0.0
101c929l4i 0.00149738 1.0 0.0
102c929l4i 0.00171919 1.0 0.0
93c929l5i 0.00242149 1.0 0.0
101c929l5i 0.00242149 1.0 0.0
102c929l5i 0.00278019 1.0 0.0
96c930l1i 0.00204059 1.0 0.0
97c930l1i 0.00208738 1.0 0.0
102c930l1i 0.00252261 1.0 0.0
96c930l4i 0.00282691 1.0 0.0
97c930l4i 0.00289173 1.0 0.0
102c930l4i 0.00349468 1.0 0.0
96c930l5i 0.00446665 1.0 0.0
97c930l5i 0.00456907 1.0 0.0
102c930l5i 0.00552175 1.0 0.0
96c931l1i 0.00390741 1.0 0.0
97c931l1i 0.0019985 1.0 0.0
102c931l1i 0.0024152 1.0 0.0
96c931l4i 0.006208 1.0 0.0
97c931l4i 0.00317517 1.0 0.0
102c931l4i 0.00383721 1.0 0.0
96c931l5i 0.00855292 1.0 0.0
97c931l5i 0.00437452 1.0 0.0
102c931l5i 0.00528663 1.0 0.0
95c932l1i 0.00104057 1.0 0.0
96c932l1i 0.00678456 1.0 0.0
97c932l1i 0.00086752 1.0 0.0
95c932l4i 0.00272301 1.0 0.0
96c932l4i 0.01775413 1.0 0.0
97c932l4i 0.00227015 1.0 0.0
95c932l5i 0.00192071 1.0 0.0
96c932l5i 0.0125231 1.0 0.0
97c932l5i 0.00160128 1.0 0.0
95c932l6i 0.00004216 1.0 0.0
96c932l6i 0.00027486 1.0 0.0
97c932l6i 0.00003515 1.0 0.0
95c933l1i 0.00189342 1.0 0.0
96c933l1i 0.0030863 1.0 0.0
95c933l4i 0.00532908 1.0 0.0
96c933l4i 0.00868646 1.0 0.0
95c933l5i 0.00375893 1.0 0.0
96c933l5i 0.0061271 1.0 0.0
95c933l6i 0.00047145 1.0 0.0
96c933l6i 0.00076847 1.0 0.0
95c934l1i 0.00422689 1.0 0.0
96c934l1i 0.00172247 1.0 0.0
95c934l4i 0.0113727 1.0 0.0
96c934l4i 0.00463441 1.0 0.0
95c934l5i 0.00606638 1.0 0.0
96c934l5i 0.00247207 1.0 0.0
95c934l6i 0.00123979 1.0 0.0
96c934l6i 0.00050522 1.0 0.0
95c935l4i 0.02071442 1.0 0.0
95c935l5i 0.01132893 1.0 0.0
95c935l6i 0.00231529 1.0 0.0
95c936l4i 0.02513486 1.0 0.0
95c936l6i 0.00349734 1.0 0.0
95c937l1i 0.00530881 1.0 0.0
95c937l4i 0.00614407 1.0 0.0
95c938l1i 0.0047969 1.0 0.0
95c938l4i 0.00665598 1.0 0.0
95c939l1i 0.00164632 1.0 0.0
95c939l4i 0.00970436 1.0 0.0
95c939l6i 0.0001022 1.0 0.0
95c940l1i 0.00162616 1.0 0.0
95c940l4i 0.00958554 1.0 0.0
95c940l6i 0.00024118 1.0 0.0
95c941l4i 0.00994687 1.0 0.0
95c941l6i 0.00150601 1.0 0.0
95c942l4i 0.00994687 1.0 0.0
96c942l4i 0.00810676 1.0 0.0
95c942l6i 0.00150601 1.0 0.0
96c942l6i 0.00122741 1.0 0.0
95c943l4i 0.00992359 1.0 0.0
96c943l4i 0.00808778 1.0 0.0
102c943l4i 0.00999824 1.0 0.0
95c943l6i 0.00152929 1.0 0.0
96c943l6i 0.00124638 1.0 0.0
102c943l6i 0.0015408 1.0 0.0
93c944l4i 0.00850767 1.0 0.0
95c944l4i 0.00484751 1.0 0.0
96c944l4i 0.0079015 1.0 0.0
101c944l4i 0.00850767 1.0 0.0
102c944l4i 0.00976795 1.0 0.0
93c944l6i 0.00154258 1.0 0.0
95c944l6i 0.00087893 1.0 0.0
96c944l6i 0.00143267 1.0 0.0
101c944l6i 0.00154258 1.0 0.0
102c944l6i 0.00177109 1.0 0.0
93c945l4i 0.01005025 1.0 0.0
101c945l4i 0.01005025 1.0 0.0
102c945l4i 0.00576952 1.0 0.0
25c982l1i 0.00462717 1.0 0.0
97c982l1i 0.00269505 1.0 0.0
25c982l5i 0.00356955 1.0 0.0
97c982l5i 0.00207904 1.0 0.0
25c983l1i 0.00925435 1.0 0.0
97c983l1i 0.00269505 1.0 0.0
102c983l1i 0.00325698 1.0 0.0
25c983l5i 0.00713909 1.0 0.0
97c983l5i 0.00207904 1.0 0.0
102c983l5i 0.00251254 1.0 0.0
25c984l1i 0.00925435 1.0 0.0
102c984l1i 0.00325698 1.0 0.0
25c984l5i 0.00713909 1.0 0.0
102c984l5i 0.00251254 1.0 0.0
81c985l1i 0.00570217 1.0 0.0
102c985l1i 0.00651396 1.0 0.0
81c985l5i 0.00439884 1.0 0.0
102c985l5i 0.00502507 1.0 0.0
81c986l5i 0.02020202 1.0 0.0
102c986l5i 0.01153904 1.0 0.0
81c987l1i 0.00535252 1.0 0.0
102c987l1i 0.00305727 1.0 0.0
81c987l4i 0.00281572 1.0 0.0
102c987l4i 0.00160829 1.0 0.0
81c987l5i 0.01203378 1.0 0.0
102c987l5i 0.00687348 1.0 0.0
81c988l4i 0.00534408 1.0 0.0
102c988l4i 0.00152622 1.0 0.0
81c988l5i 0.01485794 1.0 0.0
102c988l5i 0.0042433 1.0 0.0
102c993l1i 0.00116229 1.0 0.0
102c993l4i 0.00160458 1.0 0.0
102c993l5i 0.00300265 1.0 0.0
5c994l1i 0.00158847 1.0 0.0
93c994l1i 0.0010776 1.0 0.0
101c994l1i 0.0010776 1.0 0.0
102c994l1i 0.00123723 1.0 0.0
5c994l4i 0.00234195 1.0 0.0
93c994l4i 0.00158876 1.0 0.0
101c994l4i 0.00158876 1.0 0.0
102c994l4i 0.00182411 1.0 0.0
5c994l5i 0.00347699 1.0 0.0
93c994l5i 0.00235877 1.0 0.0
101c994l5i 0.00235877 1.0 0.0
102c994l5i 0.00270818 1.0 0.0
5c995l1i 0.00157771 1.0 0.0
93c995l1i 0.00107031 1.0 0.0
101c995l1i 0.00107031 1.0 0.0
5c995l4i 0.00237624 1.0 0.0
93c995l4i 0.00161202 1.0 0.0
101c995l4i 0.00161202 1.0 0.0
5c995l5i 0.00345345 1.0 0.0
93c995l5i 0.0023428 1.0 0.0
101c995l5i 0.0023428 1.0 0.0
93c996l1i 0.00102586 1.0 0.0
