 pp_0000               2.2899098324E+06      1.4295229519E+06      1                 1.5096230E+02
 pp_0001               2.2893570244E+06      1.4136926012E+06      1                 7.9509100E+01
 pp_0002               2.3051873751E+06      1.4131397932E+06      1                 9.3210320E+01
 pp_0003               2.3046345670E+06      1.3973094425E+06      1                 8.5209480E+01
 pp_0004               2.3204649177E+06      1.3967566344E+06      1                 8.6309530E+01
 pp_0005               2.3362952684E+06      1.3962038264E+06      1                 1.4999990E+02
 pp_0006               2.2882514083E+06      1.3820318998E+06      1                 1.2700660E+02
 pp_0007               2.3040817590E+06      1.3814790918E+06      1                 1.3701520E+02
 pp_0008               2.3199121097E+06      1.3809262837E+06      1                 8.7105850E+01
 pp_0009               2.3357424604E+06      1.3803734757E+06      1                 5.3303600E+01
 pp_0010               2.3515728111E+06      1.3798206677E+06      1                 3.1702130E+02
 pp_0011               2.2876986003E+06      1.3662015491E+06      1                 3.4603840E+01
 pp_0012               2.3035289510E+06      1.3656487411E+06      1                 1.4500980E+00
 pp_0013               2.3193593017E+06      1.3650959330E+06      1                 5.9103990E+00
 pp_0014               2.3351896524E+06      1.3645431250E+06      1                 1.6001080E+00
 pp_0015               2.3510200031E+06      1.3639903170E+06      1                 2.9703280E+02
 pp_0016               2.3668503538E+06      1.3634375090E+06      1                 2.4402690E+02
 pp_0017               2.3826807045E+06      1.3628847009E+06      1                 3.6502450E+02
 pp_0018               2.3985110552E+06      1.3623318929E+06      1                 3.2999980E+02
 pp_0019               2.4143414059E+06      1.3617790849E+06      1                 3.1200000E+02
 pp_0020               2.4301717566E+06      1.3612262768E+06      1                 1.6200000E+02
 pp_0021               2.2871457923E+06      1.3503711984E+06      1                 7.9605430E-01
 pp_0022               2.3029761430E+06      1.3498183904E+06      1                 4.0202720E+00
 pp_0023               2.3188064937E+06      1.3492655823E+06      1                 5.6103780E+00
 pp_0024               2.3346368444E+06      1.3487127743E+06      1                 9.3606270E-01
 pp_0025               2.3504671951E+06      1.3481599663E+06      1                 1.8305320E+01
 pp_0026               2.3662975458E+06      1.3476071583E+06      1                 1.9000930E+02
 pp_0027               2.3821278965E+06      1.3470543502E+06      1                 3.9002630E+02
 pp_0028               2.2707626335E+06      1.3350936557E+06      1                 2.0101410E+01
 pp_0029               2.2865929842E+06      1.3345408477E+06      1                 1.3200890E+01
 pp_0030               2.3024233349E+06      1.3339880397E+06      1                 6.2604210E+00
 pp_0031               2.3182536856E+06      1.3334352316E+06      1                 4.0602710E+01
 pp_0032               2.3340840363E+06      1.3328824236E+06      1                 9.4210330E+01
 pp_0033               2.3499143870E+06      1.3323296156E+06      1                 6.4107020E+01
 pp_0034               2.3657447377E+06      1.3317768076E+06      1                 8.1008860E+01
 pp_0035               2.3815750884E+06      1.3312239995E+06      1                 1.5201020E+01
 pp_0036               2.2860401762E+06      1.3187104970E+06      1                 5.9003960E-01
 pp_0037               2.3018705269E+06      1.3181576890E+06      1                 3.0303310E+00
 pp_0038               2.3177008776E+06      1.3176048809E+06      1                 1.0800730E-01
 pp_0039               2.3335312283E+06      1.3170520729E+06      1                 3.5403910E+01
 pp_0040               2.3493615790E+06      1.3164992649E+06      1                 5.1405700E+01
 pp_0041               2.3651919297E+06      1.3159464569E+06      1                 8.4109200E+01
 pp_0042               2.3810222804E+06      1.3153936488E+06      1                 2.1401420E+02
 pp_0043               2.3968526311E+06      1.3148408408E+06      1                 2.8699990E+02
 pp_0044               2.2854873682E+06      1.3028801463E+06      1                 3.5003820E-01
 pp_0045               2.3013177189E+06      1.3023273383E+06      1                 7.4703660E+01
 pp_0046               2.3171480696E+06      1.3017745302E+06      1                 2.4201200E+02
 pp_0047               2.3329784203E+06      1.3012217222E+06      1                 6.6907490E+01
 pp_0048               2.3488087710E+06      1.3006689142E+06      1                 3.1991920E+02
 pp_0049               2.3646391217E+06      1.3001161062E+06      1                 8.9004470E+01
 pp_0050               2.3804694724E+06      1.2995632981E+06      1                 4.3902960E+00
 pp_0051               2.3962998231E+06      1.2990104901E+06      1                 1.4300030E+00
 pp_0052               2.4121301738E+06      1.2984576821E+06      1                 8.3210590E+00
 pp_0053               2.3007649108E+06      1.2864969876E+06      1                 6.4501320E+00
 pp_0054               2.3165952615E+06      1.2859441795E+06      1                 1.0599040E+01
 pp_0055               2.3324256122E+06      1.2853913715E+06      1                 1.0199540E+01
 pp_0056               2.3482559629E+06      1.2848385635E+06      1                 5.7002780E+01
 pp_0057               2.3640863136E+06      1.2842857555E+06      1                 1.2994780E+03
 pp_0058               2.3799166643E+06      1.2837329474E+06      1                 2.4097560E+02
 pp_0059               2.3957470150E+06      1.2831801394E+06      1                 2.8207570E+00
 pp_0060               2.4115773657E+06      1.2826273314E+06      1                 1.1900780E+01
 pp_0061               2.4274077164E+06      1.2820745233E+06      1                 2.0401870E+02
 pp_0062               2.3002121028E+06      1.2706666369E+06      1                 8.3201620E+01
 pp_0063               2.3160424535E+06      1.2701138288E+06      1                 1.5098970E+02
 pp_0064               2.3318728042E+06      1.2695610208E+06      1                 3.2298770E+01
 pp_0065               2.3477031549E+06      1.2690082128E+06      1                 8.2794770E-01
 pp_0066               2.3635335056E+06      1.2684554048E+06      1                 2.0799020E+02
 pp_0067               2.3793638563E+06      1.2679025967E+06      1                 1.2998390E+02
 pp_0068               2.3951942070E+06      1.2673497887E+06      1                 5.5417780E+01
 pp_0069               2.4110245577E+06      1.2667969807E+06      1                 5.3721940E+01
 pp_0070               2.4268549084E+06      1.2662441726E+06      1                 3.6606370E+02
 pp_0071               2.3313199962E+06      1.2537306701E+06      1                 1.5000180E+02
 pp_0072               2.3471503469E+06      1.2531778621E+06      1                 1.0199000E+01
 pp_0073               2.3629806976E+06      1.2526250541E+06      1                 5.9306190E-01
 pp_0074               2.3788110483E+06      1.2520722460E+06      1                 2.2699240E+00
 pp_0075               2.3946413990E+06      1.2515194380E+06      1                 1.0402910E+02
 pp_0076               2.4104717497E+06      1.2509666300E+06      1                 1.1603750E+02
 pp_0077               2.4263021004E+06      1.2504138219E+06      1                 1.1700060E+02
 pp_0078               2.4421324511E+06      1.2498610139E+06      1                 3.7733710E+02
 pp_0079               2.5054538539E+06      1.2476497818E+06      1                 5.2974900E+02
 pp_0080               2.3307671882E+06      1.2379003194E+06      1                 1.0909820E+02
 pp_0081               2.3465975389E+06      1.2373475114E+06      1                 4.8017680E+02
 pp_0082               2.3624278896E+06      1.2367947034E+06      1                 2.2402700E+02
 pp_0083               2.3782582403E+06      1.2362418953E+06      1                 2.8849263E-02
 pp_0084               2.3940885910E+06      1.2356890873E+06      1                 1.2423550E-01
 pp_0085               2.4099189417E+06      1.2351362793E+06      1                 3.5075680E+01
 pp_0086               2.4257492924E+06      1.2345834712E+06      1                 1.0076210E+02
 pp_0087               2.4415796431E+06      1.2340306632E+06      1                 1.0300490E+02
