time,DRN01,DRN02,DRN03,DRN04,DRN05,DRN06,DRN07,DRN08,DRN09,DRN10,DRN11,DRN12,DRN13,DRN14,DRN15,DRN16,DRN17,DRN18
2310.000000000,-85236.,-0.79458E+06,-0.14538E+06,-0.10520E+07,-0.54596E+07,-0.56329E+06,-0.23062E+07,-0.20308E+07,-0.16271E+08,-16337.,-0.51960E+07,-0.21648E+07,-0.81030E+07,-0.39779E+07,-0.16335E+07,-0.16039E+07,-0.40589E+07,-0.14851E+07
2341.000000000,-88695.,-0.83743E+06,-0.15001E+06,-0.10441E+07,-0.58662E+07,-0.58424E+06,-0.26682E+07,-0.21146E+07,-0.18774E+08,-19160.,-0.61771E+07,-0.36639E+07,-0.84344E+07,-0.45368E+07,-0.17339E+07,-0.24294E+07,-0.51385E+07,-0.15899E+07
2371.000000000,-91438.,-0.86838E+06,-0.15963E+06,-0.11047E+07,-0.63950E+07,-0.59917E+06,-0.30847E+07,-0.22831E+07,-0.20869E+08,-15164.,-0.72883E+07,-0.45460E+07,-0.93397E+07,-0.53130E+07,-0.18868E+07,-0.36253E+07,-0.63304E+07,-0.17606E+07
2402.000000000,-93517.,-0.89653E+06,-0.16953E+06,-0.11719E+07,-0.68540E+07,-0.61279E+06,-0.34115E+07,-0.24465E+07,-0.21734E+08,-9009.0,-0.79341E+07,-0.50664E+07,-0.10218E+08,-0.61283E+07,-0.20449E+07,-0.47611E+07,-0.71185E+07,-0.19448E+07
2433.000000000,-95158.,-0.92558E+06,-0.17917E+06,-0.12534E+07,-0.71885E+07,-0.62235E+06,-0.35854E+07,-0.26907E+07,-0.21658E+08,-5523.4,-0.82228E+07,-0.51384E+07,-0.10864E+08,-0.70780E+07,-0.21844E+07,-0.56803E+07,-0.75321E+07,-0.20939E+07
2463.000000000,-96465.,-0.93715E+06,-0.18168E+06,-0.12766E+07,-0.72589E+07,-0.62838E+06,-0.35640E+07,-0.27373E+07,-0.20417E+08,-483.40,-0.79173E+07,-0.45982E+07,-0.11045E+08,-0.71829E+07,-0.21540E+07,-0.50685E+07,-0.72759E+07,-0.21202E+07
2494.000000000,-95911.,-0.91479E+06,-0.17785E+06,-0.12772E+07,-0.69663E+07,-0.62483E+06,-0.32122E+07,-0.26668E+07,-0.17929E+08,-2394.5,-0.68297E+07,-0.36336E+07,-0.10875E+08,-0.66181E+07,-0.21013E+07,-0.36198E+07,-0.65784E+07,-0.20468E+07
2524.000000000,-93118.,-0.87946E+06,-0.16895E+06,-0.12201E+07,-0.65245E+07,-0.60893E+06,-0.28258E+07,-0.24377E+07,-0.16097E+08,-7821.2,-0.57996E+07,-0.24495E+07,-0.10039E+08,-0.56325E+07,-0.20121E+07,-0.19967E+07,-0.50833E+07,-0.19162E+07
2555.000000000,-90418.,-0.84963E+06,-0.16078E+06,-0.11652E+07,-0.61391E+07,-0.59393E+06,-0.25535E+07,-0.22578E+07,-0.15002E+08,-12083.,-0.51438E+07,-0.19074E+07,-0.93821E+07,-0.48494E+07,-0.19283E+07,-0.13871E+07,-0.42097E+07,-0.17915E+07
2586.000000000,-87845.,-0.82146E+06,-0.15328E+06,-0.11137E+07,-0.58064E+07,-0.58006E+06,-0.23339E+07,-0.21190E+07,-0.14292E+08,-14168.,-0.47883E+07,-0.16389E+07,-0.86877E+07,-0.42630E+07,-0.18501E+07,-0.11430E+07,-0.36760E+07,-0.16811E+07
2614.000000000,-85515.,-0.79713E+06,-0.14698E+06,-0.10693E+07,-0.55438E+07,-0.56824E+06,-0.21748E+07,-0.20340E+07,-0.13807E+08,-15288.,-0.45469E+07,-0.14986E+07,-0.81189E+07,-0.38381E+07,-0.17843E+07,-0.10390E+07,-0.33484E+07,-0.15879E+07
2645.000000000,-82913.,-0.77156E+06,-0.14121E+06,-0.10307E+07,-0.52913E+07,-0.55586E+06,-0.20416E+07,-0.19664E+07,-0.13449E+08,-15852.,-0.43764E+07,-0.14067E+07,-0.76459E+07,-0.35436E+07,-0.17151E+07,-0.10433E+07,-0.31074E+07,-0.14930E+07
2675.000000000,-84465.,-0.78594E+06,-0.14750E+06,-0.10902E+07,-0.55662E+07,-0.56606E+06,-0.22362E+07,-0.21654E+07,-0.16081E+08,-16771.,-0.51904E+07,-0.26911E+07,-0.81307E+07,-0.40970E+07,-0.17524E+07,-0.20013E+07,-0.41446E+07,-0.15461E+07
2706.000000000,-88109.,-0.83519E+06,-0.15764E+06,-0.11740E+07,-0.60248E+07,-0.59055E+06,-0.26916E+07,-0.24333E+07,-0.19015E+08,-4570.0,-0.63933E+07,-0.41474E+07,-0.89791E+07,-0.50233E+07,-0.17570E+07,-0.34010E+07,-0.53973E+07,-0.16318E+07
2736.000000000,-90915.,-0.87388E+06,-0.16532E+06,-0.12297E+07,-0.63594E+07,-0.60230E+06,-0.31481E+07,-0.25320E+07,-0.20385E+08,0.0000,-0.74291E+07,-0.43843E+07,-0.99437E+07,-0.56901E+07,-0.17718E+07,-0.45503E+07,-0.66804E+07,-0.17274E+07
2767.000000000,-92219.,-0.87003E+06,-0.16713E+06,-0.12829E+07,-0.63667E+07,-0.60131E+06,-0.32822E+07,-0.24923E+07,-0.19137E+08,0.0000,-0.73211E+07,-0.36501E+07,-0.10819E+08,-0.61630E+07,-0.17584E+07,-0.50884E+07,-0.72332E+07,-0.17866E+07
2798.000000000,-94237.,-0.88904E+06,-0.17234E+06,-0.13267E+07,-0.64694E+07,-0.60804E+06,-0.34467E+07,-0.25750E+07,-0.19585E+08,0.0000,-0.77697E+07,-0.40235E+07,-0.11516E+08,-0.67453E+07,-0.17476E+07,-0.55400E+07,-0.77825E+07,-0.18341E+07
2828.000000000,-95034.,-0.87234E+06,-0.17615E+06,-0.13379E+07,-0.65912E+07,-0.62229E+06,-0.30602E+07,-0.26763E+07,-0.18711E+08,0.0000,-0.69051E+07,-0.45349E+07,-0.11831E+08,-0.67044E+07,-0.16748E+07,-0.47751E+07,-0.75175E+07,-0.18415E+07
2859.000000000,-93392.,-0.83640E+06,-0.16766E+06,-0.12837E+07,-0.62737E+07,-0.60927E+06,-0.26686E+07,-0.24390E+07,-0.15771E+08,0.0000,-0.54956E+07,-0.29049E+07,-0.11063E+08,-0.58593E+07,-0.15923E+07,-0.27283E+07,-0.64149E+07,-0.17387E+07
2889.000000000,-90599.,-0.80722E+06,-0.15974E+06,-0.12217E+07,-0.58706E+07,-0.59378E+06,-0.24023E+07,-0.22512E+07,-0.14224E+08,0.0000,-0.48410E+07,-0.20506E+07,-0.10188E+08,-0.50189E+07,-0.15224E+07,-0.16449E+07,-0.50151E+07,-0.16239E+07
2920.000000000,-87857.,-0.78056E+06,-0.15234E+06,-0.11631E+07,-0.55289E+07,-0.57916E+06,-0.21887E+07,-0.21052E+07,-0.13380E+08,0.0000,-0.44854E+07,-0.16549E+07,-0.93279E+07,-0.43717E+07,-0.14585E+07,-0.12369E+07,-0.41851E+07,-0.15211E+07
2951.000000000,-85185.,-0.75555E+06,-0.14548E+06,-0.11084E+07,-0.52424E+07,-0.56561E+06,-0.20165E+07,-0.20119E+07,-0.12834E+08,0.0000,-0.42255E+07,-0.14621E+07,-0.86437E+07,-0.38889E+07,-0.13999E+07,-0.10713E+07,-0.36716E+07,-0.14286E+07
2979.000000000,-82646.,-0.73403E+06,-0.13969E+06,-0.10615E+07,-0.50191E+07,-0.55403E+06,-0.19027E+07,-0.19393E+07,-0.12485E+08,0.0000,-0.40387E+07,-0.13584E+07,-0.82607E+07,-0.35284E+07,-0.13517E+07,-0.99568E+06,-0.33578E+07,-0.13511E+07
3010.000000000,-79856.,-0.71137E+06,-0.13418E+06,-0.10203E+07,-0.48039E+07,-0.54193E+06,-0.17948E+07,-0.18833E+07,-0.12210E+08,0.0000,-0.39400E+07,-0.12983E+07,-0.79521E+07,-0.32467E+07,-0.13018E+07,-0.97581E+06,-0.31319E+07,-0.12720E+07
3040.000000000,-81826.,-0.72929E+06,-0.14074E+06,-0.10660E+07,-0.50466E+07,-0.55567E+06,-0.19920E+07,-0.20709E+07,-0.15092E+08,0.0000,-0.47541E+07,-0.25670E+07,-0.82383E+07,-0.37899E+07,-0.13142E+07,-0.18800E+07,-0.40502E+07,-0.13029E+07
3071.000000000,-85083.,-0.77062E+06,-0.15008E+06,-0.11341E+07,-0.55281E+07,-0.57051E+06,-0.24042E+07,-0.22778E+07,-0.18140E+08,0.0000,-0.59661E+07,-0.37037E+07,-0.90344E+07,-0.45746E+07,-0.14268E+07,-0.31606E+07,-0.53458E+07,-0.14256E+07
3101.000000000,-87640.,-0.79258E+06,-0.15669E+06,-0.11909E+07,-0.58472E+07,-0.58580E+06,-0.27574E+07,-0.23861E+07,-0.19639E+08,0.0000,-0.68020E+07,-0.43560E+07,-0.99630E+07,-0.53415E+07,-0.15031E+07,-0.44912E+07,-0.66655E+07,-0.15428E+07
3132.000000000,-89226.,-0.79254E+06,-0.15967E+06,-0.12463E+07,-0.59909E+07,-0.59555E+06,-0.28815E+07,-0.23710E+07,-0.18800E+08,0.0000,-0.67261E+07,-0.41942E+07,-0.10873E+08,-0.57956E+07,-0.15857E+07,-0.49882E+07,-0.72066E+07,-0.16624E+07
3163.000000000,-91314.,-0.82455E+06,-0.16705E+06,-0.12869E+07,-0.62939E+07,-0.60908E+06,-0.31300E+07,-0.25119E+07,-0.19540E+08,0.0000,-0.73893E+07,-0.45996E+07,-0.11618E+08,-0.63041E+07,-0.16172E+07,-0.53034E+07,-0.78787E+07,-0.17449E+07
3193.000000000,-93417.,-0.84837E+06,-0.17110E+06,-0.12980E+07,-0.65108E+07,-0.61966E+06,-0.32369E+07,-0.26221E+07,-0.19313E+08,0.0000,-0.74499E+07,-0.47906E+07,-0.11922E+08,-0.61932E+07,-0.15935E+07,-0.45593E+07,-0.78160E+07,-0.17893E+07
3224.000000000,-92116.,-0.80714E+06,-0.16375E+06,-0.12455E+07,-0.62617E+07,-0.61435E+06,-0.27220E+07,-0.23498E+07,-0.15516E+08,0.0000,-0.57409E+07,-0.32840E+07,-0.11411E+08,-0.55849E+07,-0.15067E+07,-0.27735E+07,-0.70156E+07,-0.17258E+07
3254.000000000,-89003.,-0.77771E+06,-0.15623E+06,-0.11822E+07,-0.58367E+07,-0.59720E+06,-0.23974E+07,-0.21815E+07,-0.13981E+08,0.0000,-0.49687E+07,-0.21301E+07,-0.10565E+08,-0.47979E+07,-0.14393E+07,-0.16498E+07,-0.53646E+07,-0.16098E+07
3285.000000000,-86088.,-0.75109E+06,-0.14902E+06,-0.11234E+07,-0.54833E+07,-0.58146E+06,-0.21563E+07,-0.20706E+07,-0.13171E+08,0.0000,-0.45109E+07,-0.16435E+07,-0.99288E+07,-0.41977E+07,-0.13790E+07,-0.12273E+07,-0.44109E+07,-0.15072E+07
3316.000000000,-83325.,-0.72679E+06,-0.14233E+06,-0.10690E+07,-0.51897E+07,-0.56713E+06,-0.19787E+07,-0.19817E+07,-0.12679E+08,0.0000,-0.42303E+07,-0.14117E+07,-0.91358E+07,-0.37381E+07,-0.13241E+07,-0.10649E+07,-0.38334E+07,-0.14138E+07
3344.000000000,-80863.,-0.70633E+06,-0.13661E+06,-0.10227E+07,-0.49616E+07,-0.55504E+06,-0.18586E+07,-0.19097E+07,-0.12364E+08,0.0000,-0.40304E+07,-0.13005E+07,-0.85677E+07,-0.34009E+07,-0.12777E+07,-0.98912E+06,-0.34852E+07,-0.13357E+07
3375.000000000,-78268.,-0.68465E+06,-0.13127E+06,-0.97749E+06,-0.47474E+07,-0.54252E+06,-0.17467E+07,-0.18436E+07,-0.12118E+08,0.0000,-0.39542E+07,-0.12282E+07,-0.79951E+07,-0.31869E+07,-0.12296E+07,-0.10146E+07,-0.32171E+07,-0.12568E+07
3405.000000000,-79678.,-0.69280E+06,-0.13867E+06,-0.10166E+07,-0.50659E+07,-0.55057E+06,-0.20033E+07,-0.19805E+07,-0.15085E+08,0.0000,-0.49281E+07,-0.23078E+07,-0.84795E+07,-0.38697E+07,-0.12561E+07,-0.21576E+07,-0.45036E+07,-0.13066E+07
3436.000000000,-83914.,-0.74266E+06,-0.14968E+06,-0.10783E+07,-0.55091E+07,-0.57371E+06,-0.23747E+07,-0.22432E+07,-0.17338E+08,0.0000,-0.59266E+07,-0.41548E+07,-0.94021E+07,-0.47256E+07,-0.12898E+07,-0.35382E+07,-0.58224E+07,-0.13927E+07
3466.000000000,-85402.,-0.75000E+06,-0.15503E+06,-0.11376E+07,-0.57025E+07,-0.58227E+06,-0.25824E+07,-0.22598E+07,-0.18036E+08,0.0000,-0.63815E+07,-0.40479E+07,-0.10298E+08,-0.53811E+07,-0.13573E+07,-0.46576E+07,-0.69227E+07,-0.14866E+07
3497.000000000,-88459.,-0.78197E+06,-0.16371E+06,-0.11990E+07,-0.60444E+07,-0.60089E+06,-0.29193E+07,-0.24184E+07,-0.19616E+08,0.0000,-0.72153E+07,-0.49234E+07,-0.11254E+08,-0.60670E+07,-0.14231E+07,-0.54397E+07,-0.76529E+07,-0.15862E+07
3528.000000000,-89706.,-0.78361E+06,-0.16803E+06,-0.12404E+07,-0.61687E+07,-0.60786E+06,-0.30178E+07,-0.24821E+07,-0.19176E+08,0.0000,-0.72398E+07,-0.47266E+07,-0.11862E+08,-0.65015E+07,-0.14429E+07,-0.55038E+07,-0.80460E+07,-0.16416E+07
3558.000000000,-91264.,-0.79398E+06,-0.16997E+06,-0.12340E+07,-0.62570E+07,-0.61312E+06,-0.30422E+07,-0.24987E+07,-0.18319E+08,0.0000,-0.70366E+07,-0.45638E+07,-0.11899E+08,-0.64503E+07,-0.14098E+07,-0.46636E+07,-0.76351E+07,-0.16533E+07
3589.000000000,-90678.,-0.76083E+06,-0.16498E+06,-0.11867E+07,-0.60735E+07,-0.61105E+06,-0.25617E+07,-0.22985E+07,-0.15435E+08,0.0000,-0.56119E+07,-0.35091E+07,-0.11414E+08,-0.59235E+07,-0.13648E+07,-0.30562E+07,-0.69063E+07,-0.16202E+07
3619.000000000,-87670.,-0.73373E+06,-0.15694E+06,-0.11278E+07,-0.56736E+07,-0.59439E+06,-0.22658E+07,-0.21517E+07,-0.13911E+08,0.0000,-0.48440E+07,-0.22232E+07,-0.10542E+08,-0.50562E+07,-0.13056E+07,-0.17818E+07,-0.53220E+07,-0.15174E+07
3650.000000000,-84783.,-0.70953E+06,-0.14947E+06,-0.10726E+07,-0.53360E+07,-0.57894E+06,-0.20431E+07,-0.20445E+07,-0.13072E+08,0.0000,-0.44171E+07,-0.16845E+07,-0.99909E+07,-0.43833E+07,-0.12514E+07,-0.12828E+07,-0.43988E+07,-0.14216E+07
