0,-13.941158624956623,-2195.0747460288003,0.0,-255.355844681186,-8141.870505893515,-18577.72205731971,-3481.563829000915,-474.8074916390057,-8.37427182833957,-1280.2623715025818,-173.96083285514192,-3840.477374820495,-48.00860730764933,-14.215039870137899,-1405.6557799929067,-1306.7992514389884,-2039.9541042222086,-3179.6084642842447,-3052.6629514459028,-1741.4573988588131,-257.50363297549853,-235.98233531451746,-434.025032156541,-5398.789791148014,-2196.6712642942475,-13081.992609700825,-794.617251395584,1495.5171277977888,0.0,-18.94664751325694,-44.353367435745746,-4722.147457554985,-531.4626699934083,-1098.039032195533,0.0,-633.6651341547932,-73.95503079185582,-295.3051069456953,-383.16988321091617,-35.52008536086548,-0.9729635809335488,-33.749452558986796,-4497.723760865982,0.0,0.0,-21.859149466485412,-3130.1046248440334,0.0,-2161.532022529441,-2892.0927247904847,-2235.2700207093744,-121.42545593722608,-17374.2930587116,-27.69123691226589,-453.2172639609854,-585.1693251099134,-9751.131490431015,-29.216872991595583,-13710.844076259034,-34.844716483923946,0.0,-54.98704731447638,-253.82585662126002,-407.232711838845,-357.3407188285332,0.0,0.0,-2800.8066822152464,-78.68594702520726,-228.45384683010522,-42.861237916468056,-17.658847216336788,0.0,-125.36445109866338,-53803.143466969515,-26867.313023163617,-7466.331105071189,-3741.0273546996673,-2208.2058373611776,-116.53154179246786,-601.541953905279,-4853.756161663325,-21695.434283514584,-573.573319642342,-181.94488999387912,-17721.782831725144,-1094.5924235114257,-852.1400576000086,-1803.626328533758,-5394.224784181133,-7310.05019672063,-9526.665497624512,-4979.120612761983,-762.283905555703,-5569.060074928943,-6482.841450568249,-7941.06460105584,-53980.65915190517,-16226.265703927305,-27224.653741992082,-4979.120612761983,-5944.755676236388
30,-1064.8964516129033,-16324.282500000003,0.0,-7139.856532258064,-224286.15362903237,-1026606.319112903,-267724.0011290323,-8945.138225806453,-1631.9429032258065,-38036.55314516129,-33606.22088709677,-240649.05725806448,-1846.282258064516,-841.0630645161291,-105599.00322580636,-15016.706854838712,-90985.9920967742,-134323.68508064508,-111663.32249999995,-135626.56040322586,-7122.644274193545,-12806.732177419355,-14886.618145161297,-297286.83798387105,-121472.86524193561,-515950.8065322572,-87511.0335483871,-59926.9635483871,0.0,-1403.674596774194,-2305.3853225806442,-218313.2063709676,-24744.110806451623,-20101.291693548388,0.0,-34269.38370967744,-3606.977661290322,-15470.73024193548,-13823.01701612903,-1440.5576612903224,-362.2935483870968,-1311.543387096775,-100458.99290322587,0.0,0.0,-955.7029838709677,-68060.9656451613,0.0,-30518.756370967738,-112516.72064516123,-120549.90193548382,-10254.865887096772,-720884.8335483862,-3857.596209677419,-16349.02306451613,-95774.564032258,-801643.1963709677,-925.8246774193548,-397204.6887096778,-1628.047741935484,0.0,-24606.835161290324,-24108.655403225803,-11700.43379032258,0.0,0.0,0.0,-407417.62911290315,-2653.0371774193563,-8532.84120967742,-3181.8014516129037,-526.4148387096774,0.0,-3325.200241935484,-2097866.3474999988,-1299773.1774193575,-228080.79798387064,-117729.73258064521,-98046.70088709677,-3346.4501612903227,-13925.502338709673,-104129.58266129036,-1259791.147016129,-7588.533387096774,-3188.5417741935485,-838719.5760483867,-14804.516370967744,-49544.85290322582,-126659.9866935483,-457540.8757258063,-173483.45588709685,-205889.99661290323,-107454.78290322585,-33160.628951612896,-298040.8064516129,-336435.7637903224,-443912.3678225806,-3364709.801854838,-898646.5395967739,-1299773.1774193575,-107454.78290322585,-224180.04314516118
61,-4870.332142857143,-108221.92821428573,0.0,-36810.84464285714,-1270255.8057142827,-7135780.375357143,-1870764.4260714285,-54054.35607142858,-8432.816428571428,-225430.4442857142,-194688.22000000003,-1340675.2925000007,-7640.052142857143,-5626.4914285714285,-599318.1707142858,-114727.56714285714,-638309.3832142856,-695938.8828571422,-603891.6846428569,-682312.0196428571,-36814.79857142859,-74169.02107142858,-106390.55785714286,-1304032.9560714301,-548594.3525000009,-3558889.151071427,-481479.85321428574,-403266.27214285714,0.0,-6225.679642857145,-10213.076428571429,-1135520.1014285719,-119666.42571428578,-123193.38249999998,0.0,-184028.55571428567,-21647.798214285714,-61091.25214285713,-53407.68964285714,-5747.234285714286,-1788.520357142857,-5890.579285714283,-611622.6903571425,0.0,0.0,-4288.717857142858,-426434.37535714277,0.0,-198534.61249999996,-468806.7392857148,-488888.320714286,-48464.62214285714,-3890444.2778571434,-28397.323571428566,-80690.32357142857,-533382.3317857137,-5549706.3139285715,-6493.207142857143,-2469720.662500002,-9919.753571428571,0.0,-101517.365,-96474.20000000004,-91938.94321428573,0.0,0.0,0.0,-2787514.64892857,-17090.644999999997,-60360.55214285716,-26361.506071428576,-1977.0032142857142,0.0,-19582.774285714284,-13011662.885357173,-8752112.348928558,-1591311.9732142854,-760019.2374999989,-481640.7524999991,-16332.92035714286,-59109.600357142845,-640278.1203571431,-8742313.918214284,-51820.832500000004,-24723.646785714285,-5709931.724642855,-113391.04964285715,-254822.51321428566,-722446.9717857143,-2550225.6975000002,-1066637.0749999995,-1371500.299285714,-659860.8946428575,-131298.04392857142,-1514250.248571428,-1771315.921428572,-1897119.7142857162,-23352619.389642857,-6113197.996785712,-8752112.348928558,-659860.8946428575,-1072698.4239285716
89,5463.906129032258,114073.12088709678,0.0,40388.36137096774,1371613.9781451588,7471827.303306452,1957446.7085483873,57768.42758064517,9248.680322580645,241651.14798387088,209453.64540322585,1451581.5795161296,8746.974516129032,5923.055322580646,646918.6412903225,118641.60620967743,667523.499516129,762913.643790322,657113.8763709676,751908.3845967741,40374.72040322582,79798.10604838713,110981.31556451613,1475123.0563709692,616977.4416935493,3730431.330080643,522396.0622580645,424167.46741935477,0.0,7026.869112903227,11530.099516129032,1243944.2657258064,132829.9146774194,131372.7339516129,0.0,200488.7243548387,23159.82766129032,70649.92572580645,62062.22056451612,6631.6079838709675,1977.7312903225804,6632.066612903226,652892.390645161,0.0,0.0,4829.383629032259,453227.49822580634,0.0,209840.34185483865,535955.065806452,562126.4496774195,54029.3633064516,4234834.503870968,29506.791693548388,89230.60564516128,577539.2508064511,5814281.15733871,6790.65693548387,2627920.1258064536,10587.825161290322,0.0,116299.93903225806,111246.64250000002,94742.05991935484,0.0,0.0,0.0,2925172.7958870954,18089.748790322577,63052.049596774224,26992.19403225807,2312.0951612903223,0.0,21012.867338709675,13850336.05040325,9204906.911935473,1665394.838306451,804198.7212903216,533077.0579838702,18098.76532258065,67314.81879032258,682445.3042741938,9156074.686048383,54394.44661290322,25519.577580645164,5996077.262822578,117222.23862903226,279707.12290322577,779192.7354032258,2760970.537983871,1136897.5881451608,1444664.4604838707,703458.1716129035,151752.4105645161,1665750.7083870964,1936334.0154032258,2157439.85169355,24457398.28282258,6420244.730241933,9204906.911935473,703458.1716129035,1193068.9421774198
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
