 pp_0000               2.4296189486E+06      1.3453959261E+06      1                2.9300001E-03
 pp_0001               2.4454492993E+06      1.3448431181E+06      1                2.9800000E-03
 pp_0002               2.4290661405E+06      1.3295655754E+06      1                2.8400001E-03
 pp_0003               2.4448964912E+06      1.3290127674E+06      1                2.8600000E-03
 pp_0004               2.4285133325E+06      1.3137352247E+06      1                2.7000001E-03
 pp_0005               2.4443436832E+06      1.3131824167E+06      1                2.6400001E-03
 pp_0006               2.4601740339E+06      1.3126296087E+06      1                2.6999998E-03
 pp_0007               2.4279605245E+06      1.2979048740E+06      1                2.7099999E-03
 pp_0008               2.4596212259E+06      1.2967992580E+06      1                2.0699995E-03
 pp_0009               2.4754515766E+06      1.2962464500E+06      1                2.4499995E-03
 pp_0010               2.4590684178E+06      1.2809689073E+06      1                2.8999962E-03
 pp_0011               2.4748987685E+06      1.2804160993E+06      1                2.7599908E-03
 pp_0012               2.4907291192E+06      1.2798632912E+06      1                3.0899902E-03
 pp_0013               2.4585156098E+06      1.2651385566E+06      1                3.0603663E-03
 pp_0014               2.4743459605E+06      1.2645857486E+06      1                2.9307518E-03
 pp_0015               2.4901763112E+06      1.2640329405E+06      1                2.9007460E-03
 pp_0016               2.4579628018E+06      1.2493082059E+06      1                3.2407503E-03
 pp_0017               2.4737931525E+06      1.2487553979E+06      1                1.2902761E-03
 pp_0018               2.4896235032E+06      1.2482025898E+06      1                1.1103301E-02
 pp_0019               2.5054538539E+06      1.2476497818E+06      1                8.0024183E-04
 pp_0020               2.4257492924E+06      1.2345834712E+06      1                3.1299959E-03
 pp_0021               2.4415796431E+06      1.2340306632E+06      1                3.0199721E-03
 pp_0022               2.4574099938E+06      1.2334778552E+06      1                4.0608224E-03
 pp_0023               2.4732403445E+06      1.2329250472E+06      1                4.2100769E-04
 pp_0024               2.4890706952E+06      1.2323722391E+06      1                8.5315832E-04
 pp_0025               2.5049010459E+06      1.2318194311E+06      1                2.1406947E-03
 pp_0026               2.4251964843E+06      1.2187531205E+06      1                2.8699879E-03
 pp_0027               2.4410268350E+06      1.2182003125E+06      1                1.2099935E-01
 pp_0028               2.4568571857E+06      1.2176475045E+06      1                2.6899735E-02
 pp_0029               2.4726875364E+06      1.2170946965E+06      1                1.7103796E-02
 pp_0030               2.4885178871E+06      1.2165418884E+06      1                9.1225974E-03
 pp_0031               2.5043482378E+06      1.2159890804E+06      1                9.7734025E-03
 pp_0032               2.5201785885E+06      1.2154362724E+06      1                1.7104553E-03
 pp_0033               2.3929829749E+06      1.2040283859E+06      1                3.1600001E-03
 pp_0034               2.4088133256E+06      1.2034755779E+06      1                2.8599928E-03
 pp_0035               2.4246436763E+06      1.2029227698E+06      1                2.9003267E-03
 pp_0036               2.4404740270E+06      1.2023699618E+06      1                6.5503023E-02
 pp_0037               2.4563043777E+06      1.2018171538E+06      1                2.7099945E-03
 pp_0038               2.4721347284E+06      1.2012643458E+06      1                2.9199860E-03
 pp_0039               2.4879650791E+06      1.2007115377E+06      1                3.0103593E-03
 pp_0040               2.5037954298E+06      1.2001587297E+06      1                2.7307098E-03
 pp_0041               2.5196257805E+06      1.1996059217E+06      1                2.8003408E-03
 pp_0042               2.5354561312E+06      1.1990531137E+06      1                3.3399936E-03
 pp_0043               2.3765998162E+06      1.1887508432E+06      1                3.3900000E-03
 pp_0044               2.3924301669E+06      1.1881980352E+06      1                3.1999999E-03
 pp_0045               2.4082605176E+06      1.1876452272E+06      1                3.0599980E-03
 pp_0046               2.4240908683E+06      1.1870924191E+06      1                2.9899916E-03
 pp_0047               2.4399212190E+06      1.1865396111E+06      1                3.0299924E-03
 pp_0048               2.4557515697E+06      1.1859868031E+06      1                2.9999990E-03
 pp_0049               2.4715819204E+06      1.1854339951E+06      1                2.9699997E-03
 pp_0050               2.4874122711E+06      1.1848811870E+06      1                2.9799942E-03
 pp_0051               2.5032426218E+06      1.1843283790E+06      1                3.3999885E-03
 pp_0052               2.5190729725E+06      1.1837755710E+06      1                3.3599940E-03
 pp_0053               2.5349033232E+06      1.1832227630E+06      1                3.3799993E-03
 pp_0054               2.5507336739E+06      1.1826699549E+06      1                3.3800001E-03
 pp_0055               2.5665640246E+06      1.1821171469E+06      1                2.9900001E-03
 pp_0056               2.3918773589E+06      1.1723676845E+06      1                2.9699999E-03
 pp_0057               2.4077077096E+06      1.1718148765E+06      1                3.0399997E-03
 pp_0058               2.4235380603E+06      1.1712620684E+06      1                3.0599972E-03
 pp_0059               2.4393684110E+06      1.1707092604E+06      1                3.0399972E-03
 pp_0060               2.4551987617E+06      1.1701564524E+06      1                3.0199997E-03
 pp_0061               2.4710291124E+06      1.1696036444E+06      1                3.0700002E-03
 pp_0062               2.4868594631E+06      1.1690508363E+06      1                3.0800004E-03
 pp_0063               2.5026898138E+06      1.1684980283E+06      1                3.0900005E-03
 pp_0064               2.5185201645E+06      1.1679452203E+06      1                3.3900004E-03
 pp_0065               2.5343505152E+06      1.1673924123E+06      1                3.3600001E-03
 pp_0066               2.5501808659E+06      1.1668396042E+06      1                2.9900001E-03
 pp_0067               2.5660112166E+06      1.1662867962E+06      1                3.0200001E-03
 pp_0068               2.4229852522E+06      1.1554317177E+06      1                3.1302118E-03
 pp_0069               2.4388156029E+06      1.1548789097E+06      1                3.0802103E-03
 pp_0070               2.4546459536E+06      1.1543261017E+06      1                3.0199946E-03
 pp_0071               2.4704763043E+06      1.1537732937E+06      1                3.0399995E-03
 pp_0072               2.4863066550E+06      1.1532204856E+06      1                3.0400001E-03
 pp_0073               2.5021370057E+06      1.1526676776E+06      1                3.0800001E-03
 pp_0074               2.5179673564E+06      1.1521148696E+06      1                3.0500001E-03
 pp_0075               2.5337977071E+06      1.1515620616E+06      1                3.0700001E-03
 pp_0076               2.5496280578E+06      1.1510092535E+06      1                3.0500000E-03
 pp_0077               2.5654584085E+06      1.1504564455E+06      1                3.0700001E-03
 pp_0078               2.4224324442E+06      1.1396013670E+06      1                3.4402275E-03
 pp_0079               2.4382627949E+06      1.1390485590E+06      1                3.4402293E-03
 pp_0080               2.4540931456E+06      1.1384957510E+06      1                3.3902306E-03
 pp_0081               2.4699234963E+06      1.1379429430E+06      1                3.3799958E-03
 pp_0082               2.4857538470E+06      1.1373901349E+06      1                3.0400001E-03
 pp_0083               2.5015841977E+06      1.1368373269E+06      1                3.0600001E-03
 pp_0084               2.5174145484E+06      1.1362845189E+06      1                3.0700001E-03
 pp_0085               2.5332448991E+06      1.1357317109E+06      1                3.0700001E-03
 pp_0086               2.5490752498E+06      1.1351789028E+06      1                3.0500001E-03
 pp_0087               2.4377099869E+06      1.1232182083E+06      1                3.4602280E-03
 pp_0088               2.4535403376E+06      1.1226654003E+06      1                3.3902279E-03
 pp_0089               2.4693706883E+06      1.1221125923E+06      1                3.0799970E-03
 pp_0090               2.5010313897E+06      1.1210069762E+06      1                3.0800000E-03
 pp_0091               2.4371571788E+06      1.1073878576E+06      1                3.1702092E-03
