 pp_0000               2.2899098324E+06      1.4295229519E+06      1                 8.2200000E-04
 pp_0001               2.2893570244E+06      1.4136926012E+06      1                 8.2800000E-04
 pp_0002               2.3051873751E+06      1.4131397932E+06      1                 8.2500000E-04
 pp_0003               2.3046345670E+06      1.3973094425E+06      1                 8.4400000E-04
 pp_0004               2.3204649177E+06      1.3967566344E+06      1                 8.2000000E-04
 pp_0005               2.3362952684E+06      1.3962038264E+06      1                 8.2500000E-04
 pp_0006               2.2882514083E+06      1.3820318998E+06      1                 8.3800000E-04
 pp_0007               2.3040817590E+06      1.3814790918E+06      1                 8.4800000E-04
 pp_0008               2.3199121097E+06      1.3809262837E+06      1                 8.3300000E-04
 pp_0009               2.3357424604E+06      1.3803734757E+06      1                 8.2600000E-04
 pp_0010               2.3515728111E+06      1.3798206677E+06      1                 8.1700000E-04
 pp_0011               2.2876986003E+06      1.3662015491E+06      1                 8.4299999E-04
 pp_0012               2.3035289510E+06      1.3656487411E+06      1                 8.3100000E-04
 pp_0013               2.3193593017E+06      1.3650959330E+06      1                 7.8999999E-04
 pp_0014               2.3351896524E+06      1.3645431250E+06      1                 7.7599999E-04
 pp_0015               2.3510200031E+06      1.3639903170E+06      1                 8.4799999E-04
 pp_0016               2.3668503538E+06      1.3634375090E+06      1                 8.4100000E-04
 pp_0017               2.3826807045E+06      1.3628847009E+06      1                 8.4000001E-04
 pp_0018               2.3985110552E+06      1.3623318929E+06      1                 8.4300000E-04
 pp_0019               2.4143414059E+06      1.3617790849E+06      1                 8.5700001E-04
 pp_0020               2.4301717566E+06      1.3612262768E+06      1                 7.7300000E-04
 pp_0021               2.2871457923E+06      1.3503711984E+06      1                 8.3799998E-04
 pp_0022               2.3029761430E+06      1.3498183904E+06      1                 7.9599999E-04
 pp_0023               2.3188064937E+06      1.3492655823E+06      1                 7.9200000E-04
 pp_0024               2.3346368444E+06      1.3487127743E+06      1                 7.7800001E-04
 pp_0025               2.3504671951E+06      1.3481599663E+06      1                 8.4800000E-04
 pp_0026               2.3662975458E+06      1.3476071583E+06      1                 8.3200001E-04
 pp_0027               2.3821278965E+06      1.3470543502E+06      1                 7.7700001E-04
 pp_0028               2.2707626335E+06      1.3350936557E+06      1                 9.0499994E-04
