 pp_0000               2.3193593017E+06      1.3650959330E+06      1                 3.7000000E-03
 pp_0001               2.4301717566E+06      1.3612262768E+06      1                 3.6700002E-03
 pp_0002               2.3029761430E+06      1.3498183904E+06      1                 3.9100000E-03
 pp_0003               2.3188064937E+06      1.3492655823E+06      1                 3.7300000E-03
 pp_0004               2.3346368444E+06      1.3487127743E+06      1                 3.7200000E-03
 pp_0005               2.3504671951E+06      1.3481599663E+06      1                 3.6700001E-03
 pp_0006               2.3662975458E+06      1.3476071583E+06      1                 3.6900003E-03
 pp_0007               2.4296189486E+06      1.3453959261E+06      1                 3.6400001E-03
 pp_0008               2.4454492993E+06      1.3448431181E+06      1                 3.7600002E-03
 pp_0009               2.3182536856E+06      1.3334352316E+06      1                 3.7900000E-03
 pp_0010               2.3340840363E+06      1.3328824236E+06      1                 3.7200001E-03
 pp_0011               2.3499143870E+06      1.3323296156E+06      1                 7.6200001E-02
 pp_0012               2.3657447377E+06      1.3317768076E+06      1                 3.5300005E-03
 pp_0013               2.3815750884E+06      1.3312239995E+06      1                 3.3500007E-03
 pp_0014               2.3974054391E+06      1.3306711915E+06      1                 3.1900000E-03
 pp_0015               2.4132357898E+06      1.3301183835E+06      1                 2.8199980E-03
 pp_0016               2.4290661405E+06      1.3295655754E+06      1                 2.8099988E-03
 pp_0017               2.4448964912E+06      1.3290127674E+06      1                 3.6600002E-03
 pp_0018               2.3335312283E+06      1.3170520729E+06      1                 3.7800001E-03
 pp_0019               2.3493615790E+06      1.3164992649E+06      1                 7.7400002E-02
 pp_0020               2.3651919297E+06      1.3159464569E+06      1                 7.5500005E-02
 pp_0021               2.3810222804E+06      1.3153936488E+06      1                 3.4800003E-03
 pp_0022               2.3968526311E+06      1.3148408408E+06      1                 2.7499949E-03
 pp_0023               2.4285133325E+06      1.3137352247E+06      1                 2.3799947E-03
 pp_0024               2.4443436832E+06      1.3131824167E+06      1                 3.7299984E-03
 pp_0025               2.4601740339E+06      1.3126296087E+06      1                 3.5299999E-03
 pp_0026               2.3488087710E+06      1.3006689142E+06      1                 4.0400002E-03
 pp_0027               2.3646391217E+06      1.3001161062E+06      1                 3.7400003E-03
 pp_0028               2.3804694724E+06      1.2995632981E+06      1                 3.3599985E-03
 pp_0029               2.3962998231E+06      1.2990104901E+06      1                 3.1703714E-03
 pp_0030               2.4121301738E+06      1.2984576821E+06      1                 9.2922591E-03
 pp_0031               2.4279605245E+06      1.2979048740E+06      1                 3.9602675E-03
 pp_0032               2.4437908752E+06      1.2973520660E+06      1                 4.9203387E-03
 pp_0033               2.4596212259E+06      1.2967992580E+06      1                 2.7499984E-03
 pp_0034               2.4754515766E+06      1.2962464500E+06      1                 3.2799999E-03
 pp_0035               2.4115773657E+06      1.2826273314E+06      1                 2.9302069E-03
 pp_0036               2.4274077164E+06      1.2820745233E+06      1                 9.8301037E-03
 pp_0037               2.4432380671E+06      1.2815217153E+06      1                 1.7501018E-02
 pp_0038               2.4590684178E+06      1.2809689073E+06      1                 2.6001808E-03
 pp_0039               2.4748987685E+06      1.2804160993E+06      1                 3.7000015E-03
 pp_0040               2.4907291192E+06      1.2798632912E+06      1                 3.8799984E-03
 pp_0041               2.3002121028E+06      1.2706666369E+06      1                 3.6599991E-03
 pp_0042               2.3160424535E+06      1.2701138288E+06      1                 3.6499981E-03
 pp_0043               2.3318728042E+06      1.2695610208E+06      1                 3.6902494E-03
 pp_0044               2.3951942070E+06      1.2673497887E+06      1                 4.3903172E-03
 pp_0045               2.4110245577E+06      1.2667969807E+06      1                 2.0100908E-03
 pp_0046               2.4268549084E+06      1.2662441726E+06      1                 2.3901540E-03
 pp_0047               2.4426852591E+06      1.2656913646E+06      1                 1.8301266E-03
 pp_0048               2.4585156098E+06      1.2651385566E+06      1                 2.4306514E-03
 pp_0049               2.4743459605E+06      1.2645857486E+06      1                 3.0107700E-03
 pp_0050               2.4901763112E+06      1.2640329405E+06      1                 4.1504889E-03
 pp_0051               2.3154896455E+06      1.2542834781E+06      1                 3.8299950E-03
 pp_0052               2.3313199962E+06      1.2537306701E+06      1                 5.6403789E-03
 pp_0053               2.3471503469E+06      1.2531778621E+06      1                 5.7103751E-03
 pp_0054               2.3629806976E+06      1.2526250541E+06      1                 3.2908166E-03
 pp_0055               2.3788110483E+06      1.2520722460E+06      1                 3.8009799E-03
 pp_0056               2.3946413990E+06      1.2515194380E+06      1                 3.5603937E-03
 pp_0057               2.4104717497E+06      1.2509666300E+06      1                 4.0002267E-03
 pp_0058               2.4263021004E+06      1.2504138219E+06      1                 5.7104123E-03
 pp_0059               2.4421324511E+06      1.2498610139E+06      1                 6.7500299E-03
 pp_0060               2.4579628018E+06      1.2493082059E+06      1                 6.0615502E-03
 pp_0061               2.4737931525E+06      1.2487553979E+06      1                 5.1712469E-03
 pp_0062               2.4896235032E+06      1.2482025898E+06      1                 2.2605646E-03
 pp_0063               2.5054538539E+06      1.2476497818E+06      1                 2.7700000E-03
 pp_0064               2.3465975389E+06      1.2373475114E+06      1                 2.1205292E-03
 pp_0065               2.3624278896E+06      1.2367947034E+06      1                 4.5111133E-03
 pp_0066               2.3782582403E+06      1.2362418953E+06      1                 3.3709114E-03
 pp_0067               2.3940885910E+06      1.2356890873E+06      1                 2.7807921E-03
 pp_0068               2.4099189417E+06      1.2351362793E+06      1                 3.5909567E-03
 pp_0069               2.4257492924E+06      1.2345834712E+06      1                 4.2610602E-03
 pp_0070               2.4415796431E+06      1.2340306632E+06      1                 5.3199931E-03
 pp_0071               2.4574099938E+06      1.2334778552E+06      1                 1.0499988E-02
 pp_0072               2.4732403445E+06      1.2329250472E+06      1                 4.2304855E-02
 pp_0073               2.4890706952E+06      1.2323722391E+06      1                 2.0601258E-02
 pp_0074               2.5049010459E+06      1.2318194311E+06      1                 1.0400008E-02
 pp_0075               2.3460447308E+06      1.2215171607E+06      1                 5.5607136E-03
 pp_0076               2.3618750815E+06      1.2209643527E+06      1                 3.2107986E-03
 pp_0077               2.3777054322E+06      1.2204115446E+06      1                 3.8909548E-03
 pp_0078               2.3935357829E+06      1.2198587366E+06      1                 2.6131834E-03
 pp_0079               2.4093661336E+06      1.2193059286E+06      1                 5.1879404E-03
 pp_0080               2.4251964843E+06      1.2187531205E+06      1                 2.7527991E-02
 pp_0081               2.4410268350E+06      1.2182003125E+06      1                 5.9832252E-02
 pp_0082               2.4568571857E+06      1.2176475045E+06      1                 3.8030288E-02
 pp_0083               2.4726875364E+06      1.2170946965E+06      1                 2.7184979E-03
 pp_0084               2.4885178871E+06      1.2165418884E+06      1                 3.7997478E-03
