0,627111.6194,361682.1935,0,542457.698,14009610.97,1177558.866,0,0,346487.9355,1983198.366,643944.0645,0,2182128.968,0,0,0,716449.5484,9982830.485,1947172.48,654118.9032,2112834.052,3043249.935,918509.2903,11852848.8,8038389.484,4968192.71,0,0,0,219332.5806,995120.0645,3292600.064,3169841.509,601546.3871,0,0,774896.8387,8830737.484,116248.5161,0,167024.9032,1249292.774,212890.5161,0,0,427362.9032,1196830.903,0,326337.1613,17122857.85,5252264.351,624634.7097,11661736.32,0,1437878.392,7391491.484,421804.9032,0,3464853.484,2116.064516,904788.0645,0,0,6488327.947,135888.023,0,0,1053601.29,665446.5806,0,0,839172.6452,0,0,13803168.45,6697271.962,10232249.55,7956083.456,7016988.147,0,0,0,0,0,0,0,0,3088380.129,4997106.194,8035435.548,3716144.559,2601299.806,0,13088377.55,13806790.9,7385770.206,17944285.8,1599363.77,0,6833159.985,0,19070030.33
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,746217.207,589680,0,967519.1398,13802394.36,887760,0,0,25920,1600560,738720,0,920424.8318,0,0,0,250560,6986418.982,794103.0741,664024.9299,1868182.236,2445120,680400,11967208.44,8344080,4047840,0,0,0,69120,259200,2162533.299,3923525.055,1075680,0,0,1602720,10727938.01,0,0,0,905040,162000,0,0,222589.7813,615600,0,194400,16869593.11,5286504.567,697680,14683680,0,1135269.668,7402320,575794.2857,0,1254960,0,495421.0486,0,0,7538232.705,0,0,0,1108080,138240,0,0,561384.2264,0,0,14029200,5203410.222,9369788.028,7273709.715,6960420.036,0,0,0,0,0,0,0,0,1931040,4212000,8141040,3518640,1650240,0,13112590.88,11573968.97,6133504.343,17815097.23,1463554.286,0,5203410.222,0,17663696.18
150,1656137.286,1183122.581,0,1232638.848,29751588.48,1891741.935,0,0,972000,4395948.387,1439396.129,0,4070790.186,0,0,0,1268825.806,19925774.04,3281134.582,1637126.36,4818280.195,6346219.355,1944000,23974272.6,20171612.9,11686993.55,0,0,0,549754.8387,1921006.452,6960789.064,7292946.914,2113316.129,0,0,1785135.484,19415352.62,233789.9359,0,0,3148025.806,395070.9677,0,0,869616.7249,2552283.871,0,903019.3548,36363052.59,11703260,2104536.774,28852722.58,0,2824684.951,12511834.84,1162637.419,0,9975019.355,0,1858623.807,0,0,10589490.19,0,0,0,2102864.516,1170580.645,0,0,2367454.619,0,0,34711896.77,16191023.57,22797962.09,17271610.79,14523455.31,0,0,0,0,0,0,0,0,7723323.871,10273935.48,13951230.97,8848335.484,5907251.613,0,28104310.56,28855847.32,15836393.06,38044987.22,3054379.355,0,16191023.57,0,39644187.17
181,1891501.846,1496880,0,1474810.101,38896072.14,2356560,0,0,1347840,5458320,1682640,0,5206348.407,0,0,0,2326320,27312007.27,4586989.254,1817008.751,5537395.586,7104240,1944000,28957031.7,24820560,15148080,0,0,0,1162080,2328480,8498727.587,7957448.031,1885680,0,0,1840320,21342703.35,329716.8384,0,302400,3278880,853200,0,0,978151.5831,2974320,0,972000,47539643.72,13301719.31,2522880,33924960,0,3534882.39,14975280,1216080,0,12573360,0,736407.8625,0,0,19116583.99,194400,0,0,3244320,1259280,0,0,2718642.12,0,0,34648560,21491173.5,30659642.73,25841663.69,23281671.99,0,0,0,0,0,0,0,0,9292320,11854080,16657920,10141200,7769520,0,30484829.89,37086464.05,19045815.66,44977393.13,3572640,0,21685573.5,0,52126632.98
211,1920346.794,719070.9677,0,1424453.522,40131801.02,2153032.258,0,0,1063974.194,5309419.355,1704867.097,0,5175988.232,0,0,0,2389238.71,30114039.59,5839757.379,1717922.105,5622515.682,6977496.774,1944000,29719331.8,22172051.61,15863458.06,0,0,0,650090.3226,2330709.677,8460022.433,9177991.501,1797677.419,0,0,2161393.548,20563541.88,379950.2112,0,453600,2752954.839,783870.9677,0,0,846067.3657,2901367.742,0,842400,49049979.02,13475554.58,1609130.323,31952670.97,0,3598370.418,15795731.61,1357037.419,0,12840851.61,0,607080.8021,0,0,14953700.67,150503.2258,0,0,2752954.839,1498761.29,0,0,2455087.167,0,0,34822683.87,23902303.56,37738286.42,30593809.12,25449789.61,0,0,0,0,0,0,0,0,7342885.161,12155225.81,17500598.71,9834967.742,6852077.419,0,29492975.29,41009953.19,19105362.06,45649973.54,3510069.677,0,24052806.79,0,54889736.4
242,1675940.609,1296000,0,1269814.807,35388533.64,1839483.871,0,0,1120412.903,5058580.645,1644247.742,0,4573651.032,0,0,0,2592000,28384278.95,5377257.918,1410596.198,5219677.982,7353754.839,1923096.774,26634824.66,21145703.23,16009780.65,0,0,0,673083.871,2228283.871,7543622.792,6953001.71,1749600,0,0,2153032.258,20916303.04,333988.1397,0,616645.1613,2209470.968,735793.5484,0,0,821763.2812,2031793.548,0,907200,43252652.23,12521540.41,1500433.548,27629883.87,0,3190637.609,16226338.06,1292237.419,0,12054890.32,0,540477.927,0,0,13734424,194400,0,0,2397600,1519664.516,0,0,2355528.98,0,0,34141238.71,20590858.1,32184204.57,22372154.76,20529717.78,0,0,0,0,0,0,0,0,6611272.258,12763509.68,17870585.81,9467070.968,6826993.548,0,28862124.03,36747876.86,17223753.19,41511894.05,3131721.29,0,20785258.1,0,48629910.15
273,1263503.746,874800,0,444292.7744,19724897.18,1144800,0,0,943920,3933360,1900800,0,3654412.209,0,0,0,1367280,16957533.65,3927052.996,913603.0524,3303055.103,6456240,1134000,19660772.71,13482720,8208000,0,0,0,786240,2730240,5270488.769,4613829.062,1483920,0,0,1892160,17031471.66,206443.46,0,300240,2665440,393120,0,0,559483.8218,768960,0,347760,24108207.66,7911256.229,1324080,19701360,0,2370489.482,14502240,680400,0,5292000,0,428729.0168,0,0,7104172.075,45360,0,0,1820880,885600,0,0,1771797.931,0,0,24798960,11742226.91,14504340.44,10806238.81,9022121.91,0,0,0,0,0,0,0,0,7506000,10478160,16403040,6944400,3358800,0,23144043.92,22484965.76,11388326.13,29343826.87,1825200,0,11787586.91,0,28035260.66
